Avg_Hosp,State,Period,Claim Type,Avg_State,Avg_Nation,Percent_Hosp,Percent_State,Percent_Nation,Avg_State_Category
288.0,17,1,4,186.0,152.0,0.014499999999999999,0.0086,0.006999999999999999,1.0
2.0,17,1,5,2.0,2.0,0.0001,0.0001,0.0001,1.0
5.0,17,1,6,8.0,8.0,0.0003,0.0004,0.0004,1.0
404.0,17,1,7,538.0,585.0,0.0204,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
9719.0,17,2,3,10544.0,10139.0,0.48969999999999997,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
23.0,17,2,6,19.0,19.0,0.0012,0.0009,0.0009,1.0
1096.0,17,2,7,1540.0,1545.0,0.0552,0.0718,0.07139999999999999,2.0
553.0,17,3,1,654.0,825.0,0.0279,0.0305,0.0381,1.0
225.0,17,3,2,134.0,149.0,0.0113,0.0062,0.0069,1.0
2164.0,17,3,3,2731.0,2857.0,0.109,0.1272,0.132,3.0
1061.0,17,3,4,912.0,855.0,0.053399999999999996,0.0425,0.0395,1.0
3278.0,17,3,5,3095.0,3228.0,0.16519999999999999,0.1442,0.1491,4.0
94.0,17,3,6,101.0,89.0,0.004699999999999999,0.004699999999999999,0.0040999999999999995,1.0
902.0,17,3,7,984.0,1174.0,0.0455,0.0458,0.0542,1.0
19848.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
1.0,17,1,1,10.0,13.0,0.0,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
21.0,17,1,3,8.0,7.0,0.0011,0.0004,0.0003,1.0
272.0,17,1,4,186.0,152.0,0.014499999999999999,0.0086,0.006999999999999999,1.0
6.0,17,1,5,2.0,2.0,0.0003,0.0001,0.0001,1.0
4.0,17,1,6,8.0,8.0,0.0002,0.0004,0.0004,1.0
591.0,17,1,7,538.0,585.0,0.0315,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
8411.0,17,2,3,10544.0,10139.0,0.4486,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
7.0,17,2,6,19.0,19.0,0.0004,0.0009,0.0009,1.0
938.0,17,2,7,1540.0,1545.0,0.05,0.0718,0.07139999999999999,2.0
210.0,17,3,1,654.0,825.0,0.011200000000000002,0.0305,0.0381,1.0
49.0,17,3,2,134.0,149.0,0.0026,0.0062,0.0069,1.0
3304.0,17,3,3,2731.0,2857.0,0.17620000000000002,0.1272,0.132,3.0
1101.0,17,3,4,912.0,855.0,0.0587,0.0425,0.0395,1.0
2801.0,17,3,5,3095.0,3228.0,0.1494,0.1442,0.1491,4.0
69.0,17,3,6,101.0,89.0,0.0037,0.004699999999999999,0.0040999999999999995,1.0
966.0,17,3,7,984.0,1174.0,0.051500000000000004,0.0458,0.0542,1.0
18749.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
0.0,17,1,1,10.0,13.0,0.0,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,17,1,3,8.0,7.0,0.0,0.0004,0.0003,1.0
108.0,17,1,4,186.0,152.0,0.0052,0.0086,0.006999999999999999,1.0
0.0,17,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
4.0,17,1,6,8.0,8.0,0.0002,0.0004,0.0004,1.0
254.0,17,1,7,538.0,585.0,0.0123,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
9932.0,17,2,3,10544.0,10139.0,0.4799,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
8.0,17,2,6,19.0,19.0,0.0004,0.0009,0.0009,1.0
1312.0,17,2,7,1540.0,1545.0,0.0634,0.0718,0.07139999999999999,2.0
314.0,17,3,1,654.0,825.0,0.0152,0.0305,0.0381,1.0
110.0,17,3,2,134.0,149.0,0.0053,0.0062,0.0069,1.0
1441.0,17,3,3,2731.0,2857.0,0.0696,0.1272,0.132,3.0
911.0,17,3,4,912.0,855.0,0.044000000000000004,0.0425,0.0395,1.0
5674.0,17,3,5,3095.0,3228.0,0.2741,0.1442,0.1491,4.0
48.0,17,3,6,101.0,89.0,0.0023,0.004699999999999999,0.0040999999999999995,1.0
581.0,17,3,7,984.0,1174.0,0.0281,0.0458,0.0542,1.0
20697.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
0.0,17,1,1,10.0,13.0,0.0,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,17,1,3,8.0,7.0,0.0,0.0004,0.0003,1.0
21.0,17,1,4,186.0,152.0,0.0017000000000000001,0.0086,0.006999999999999999,1.0
0.0,17,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
27.0,17,1,6,8.0,8.0,0.0022,0.0004,0.0004,1.0
346.0,17,1,7,538.0,585.0,0.0276,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
5249.0,17,2,3,10544.0,10139.0,0.4189,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
6.0,17,2,6,19.0,19.0,0.0005,0.0009,0.0009,1.0
268.0,17,2,7,1540.0,1545.0,0.021400000000000002,0.0718,0.07139999999999999,2.0
920.0,17,3,1,654.0,825.0,0.07339999999999999,0.0305,0.0381,1.0
0.0,17,3,2,134.0,149.0,0.0,0.0062,0.0069,1.0
1716.0,17,3,3,2731.0,2857.0,0.1369,0.1272,0.132,3.0
335.0,17,3,4,912.0,855.0,0.026699999999999998,0.0425,0.0395,1.0
2837.0,17,3,5,3095.0,3228.0,0.22640000000000002,0.1442,0.1491,4.0
110.0,17,3,6,101.0,89.0,0.0088,0.004699999999999999,0.0040999999999999995,1.0
694.0,17,3,7,984.0,1174.0,0.0554,0.0458,0.0542,1.0
12529.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
14.0,17,1,1,10.0,13.0,0.0006,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
12.0,17,1,3,8.0,7.0,0.0005,0.0004,0.0003,1.0
256.0,17,1,4,186.0,152.0,0.01,0.0086,0.006999999999999999,1.0
1.0,17,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
17.0,17,1,6,8.0,8.0,0.0007000000000000001,0.0004,0.0004,1.0
536.0,17,1,7,538.0,585.0,0.021,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
12676.0,17,2,3,10544.0,10139.0,0.4968,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
35.0,17,2,6,19.0,19.0,0.0014000000000000002,0.0009,0.0009,1.0
2212.0,17,2,7,1540.0,1545.0,0.0867,0.0718,0.07139999999999999,2.0
672.0,17,3,1,654.0,825.0,0.0263,0.0305,0.0381,1.0
109.0,17,3,2,134.0,149.0,0.0043,0.0062,0.0069,1.0
4088.0,17,3,3,2731.0,2857.0,0.1602,0.1272,0.132,3.0
1582.0,17,3,4,912.0,855.0,0.062,0.0425,0.0395,1.0
2031.0,17,3,5,3095.0,3228.0,0.0796,0.1442,0.1491,4.0
173.0,17,3,6,101.0,89.0,0.0068000000000000005,0.004699999999999999,0.0040999999999999995,1.0
1104.0,17,3,7,984.0,1174.0,0.0433,0.0458,0.0542,1.0
25517.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
14.0,17,1,1,10.0,13.0,0.0006,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
5.0,17,1,3,8.0,7.0,0.0003,0.0004,0.0003,1.0
157.0,17,1,4,186.0,152.0,0.0075,0.0086,0.006999999999999999,1.0
4.0,17,1,5,2.0,2.0,0.0002,0.0001,0.0001,1.0
8.0,17,1,6,8.0,8.0,0.0004,0.0004,0.0004,1.0
539.0,17,1,7,538.0,585.0,0.025699999999999997,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
10113.0,17,2,3,10544.0,10139.0,0.48200000000000004,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
9.0,17,2,6,19.0,19.0,0.0004,0.0009,0.0009,1.0
1700.0,17,2,7,1540.0,1545.0,0.081,0.0718,0.07139999999999999,2.0
773.0,17,3,1,654.0,825.0,0.0368,0.0305,0.0381,1.0
155.0,17,3,2,134.0,149.0,0.0074,0.0062,0.0069,1.0
2068.0,17,3,3,2731.0,2857.0,0.0986,0.1272,0.132,3.0
915.0,17,3,4,912.0,855.0,0.0436,0.0425,0.0395,1.0
3506.0,17,3,5,3095.0,3228.0,0.1671,0.1442,0.1491,4.0
76.0,17,3,6,101.0,89.0,0.0036,0.004699999999999999,0.0040999999999999995,1.0
939.0,17,3,7,984.0,1174.0,0.044800000000000006,0.0458,0.0542,1.0
20981.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
2.0,17,1,1,10.0,13.0,0.0001,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,17,1,3,8.0,7.0,0.0,0.0004,0.0003,1.0
130.0,17,1,4,186.0,152.0,0.0062,0.0086,0.006999999999999999,1.0
5.0,17,1,5,2.0,2.0,0.0002,0.0001,0.0001,1.0
12.0,17,1,6,8.0,8.0,0.0006,0.0004,0.0004,1.0
463.0,17,1,7,538.0,585.0,0.0218,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
9558.0,17,2,3,10544.0,10139.0,0.4514,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
15.0,17,2,6,19.0,19.0,0.0007000000000000001,0.0009,0.0009,1.0
1242.0,17,2,7,1540.0,1545.0,0.0587,0.0718,0.07139999999999999,2.0
524.0,17,3,1,654.0,825.0,0.0248,0.0305,0.0381,1.0
127.0,17,3,2,134.0,149.0,0.006,0.0062,0.0069,1.0
1937.0,17,3,3,2731.0,2857.0,0.0915,0.1272,0.132,3.0
525.0,17,3,4,912.0,855.0,0.0248,0.0425,0.0395,1.0
5519.0,17,3,5,3095.0,3228.0,0.2607,0.1442,0.1491,4.0
76.0,17,3,6,101.0,89.0,0.0036,0.004699999999999999,0.0040999999999999995,1.0
1038.0,17,3,7,984.0,1174.0,0.049,0.0458,0.0542,1.0
21171.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
0.0,17,1,1,10.0,13.0,0.0,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,17,1,3,8.0,7.0,0.0,0.0004,0.0003,1.0
75.0,17,1,4,186.0,152.0,0.0048,0.0086,0.006999999999999999,1.0
0.0,17,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
5.0,17,1,6,8.0,8.0,0.0003,0.0004,0.0004,1.0
380.0,17,1,7,538.0,585.0,0.024399999999999998,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
7685.0,17,2,3,10544.0,10139.0,0.493,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
6.0,17,2,6,19.0,19.0,0.0004,0.0009,0.0009,1.0
826.0,17,2,7,1540.0,1545.0,0.053,0.0718,0.07139999999999999,2.0
401.0,17,3,1,654.0,825.0,0.025699999999999997,0.0305,0.0381,1.0
86.0,17,3,2,134.0,149.0,0.0055000000000000005,0.0062,0.0069,1.0
1324.0,17,3,3,2731.0,2857.0,0.0849,0.1272,0.132,3.0
473.0,17,3,4,912.0,855.0,0.0304,0.0425,0.0395,1.0
3620.0,17,3,5,3095.0,3228.0,0.2322,0.1442,0.1491,4.0
63.0,17,3,6,101.0,89.0,0.0040999999999999995,0.004699999999999999,0.0040999999999999995,1.0
645.0,17,3,7,984.0,1174.0,0.0414,0.0458,0.0542,1.0
15588.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
0.0,17,1,1,10.0,13.0,0.0,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,17,1,3,8.0,7.0,0.0,0.0004,0.0003,1.0
37.0,17,1,4,186.0,152.0,0.0027,0.0086,0.006999999999999999,1.0
0.0,17,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
2.0,17,1,6,8.0,8.0,0.0001,0.0004,0.0004,1.0
210.0,17,1,7,538.0,585.0,0.0152,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
5506.0,17,2,3,10544.0,10139.0,0.3997,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,6,19.0,19.0,0.0,0.0009,0.0009,1.0
498.0,17,2,7,1540.0,1545.0,0.0362,0.0718,0.07139999999999999,2.0
318.0,17,3,1,654.0,825.0,0.0231,0.0305,0.0381,1.0
3.0,17,3,2,134.0,149.0,0.0003,0.0062,0.0069,1.0
1158.0,17,3,3,2731.0,2857.0,0.084,0.1272,0.132,3.0
419.0,17,3,4,912.0,855.0,0.0304,0.0425,0.0395,1.0
4719.0,17,3,5,3095.0,3228.0,0.34259999999999996,0.1442,0.1491,4.0
23.0,17,3,6,101.0,89.0,0.0016,0.004699999999999999,0.0040999999999999995,1.0
883.0,17,3,7,984.0,1174.0,0.0641,0.0458,0.0542,1.0
13775.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
7.0,17,1,1,10.0,13.0,0.0003,0.0005,0.0006,1.0
1.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
9.0,17,1,3,8.0,7.0,0.0004,0.0004,0.0003,1.0
193.0,17,1,4,186.0,152.0,0.009000000000000001,0.0086,0.006999999999999999,1.0
1.0,17,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
6.0,17,1,6,8.0,8.0,0.0003,0.0004,0.0004,1.0
612.0,17,1,7,538.0,585.0,0.0286,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
10144.0,17,2,3,10544.0,10139.0,0.47409999999999997,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
10.0,17,2,6,19.0,19.0,0.0005,0.0009,0.0009,1.0
1555.0,17,2,7,1540.0,1545.0,0.0727,0.0718,0.07139999999999999,2.0
504.0,17,3,1,654.0,825.0,0.0236,0.0305,0.0381,1.0
134.0,17,3,2,134.0,149.0,0.0063,0.0062,0.0069,1.0
3286.0,17,3,3,2731.0,2857.0,0.1536,0.1272,0.132,3.0
810.0,17,3,4,912.0,855.0,0.0378,0.0425,0.0395,1.0
3059.0,17,3,5,3095.0,3228.0,0.14300000000000002,0.1442,0.1491,4.0
90.0,17,3,6,101.0,89.0,0.0042,0.004699999999999999,0.0040999999999999995,1.0
974.0,17,3,7,984.0,1174.0,0.0455,0.0458,0.0542,1.0
21395.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
15.0,17,1,1,10.0,13.0,0.0007000000000000001,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
6.0,17,1,3,8.0,7.0,0.0003,0.0004,0.0003,1.0
81.0,17,1,4,186.0,152.0,0.0040999999999999995,0.0086,0.006999999999999999,1.0
0.0,17,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
5.0,17,1,6,8.0,8.0,0.0003,0.0004,0.0004,1.0
525.0,17,1,7,538.0,585.0,0.0268,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
9026.0,17,2,3,10544.0,10139.0,0.4617,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
15.0,17,2,6,19.0,19.0,0.0008,0.0009,0.0009,1.0
1091.0,17,2,7,1540.0,1545.0,0.0558,0.0718,0.07139999999999999,2.0
556.0,17,3,1,654.0,825.0,0.028399999999999998,0.0305,0.0381,1.0
188.0,17,3,2,134.0,149.0,0.0096,0.0062,0.0069,1.0
3162.0,17,3,3,2731.0,2857.0,0.1618,0.1272,0.132,3.0
701.0,17,3,4,912.0,855.0,0.0358,0.0425,0.0395,1.0
3207.0,17,3,5,3095.0,3228.0,0.1641,0.1442,0.1491,4.0
71.0,17,3,6,101.0,89.0,0.0036,0.004699999999999999,0.0040999999999999995,1.0
901.0,17,3,7,984.0,1174.0,0.0461,0.0458,0.0542,1.0
19548.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
11.0,17,1,1,10.0,13.0,0.0005,0.0005,0.0006,1.0
2.0,17,1,2,0.0,1.0,0.0001,0.0,0.0,0.0
3.0,17,1,3,8.0,7.0,0.0001,0.0004,0.0003,1.0
76.0,17,1,4,186.0,152.0,0.0036,0.0086,0.006999999999999999,1.0
2.0,17,1,5,2.0,2.0,0.0001,0.0001,0.0001,1.0
7.0,17,1,6,8.0,8.0,0.0003,0.0004,0.0004,1.0
511.0,17,1,7,538.0,585.0,0.0245,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
9620.0,17,2,3,10544.0,10139.0,0.46140000000000003,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
10.0,17,2,6,19.0,19.0,0.0005,0.0009,0.0009,1.0
1606.0,17,2,7,1540.0,1545.0,0.077,0.0718,0.07139999999999999,2.0
958.0,17,3,1,654.0,825.0,0.045899999999999996,0.0305,0.0381,1.0
159.0,17,3,2,134.0,149.0,0.0076,0.0062,0.0069,1.0
2840.0,17,3,3,2731.0,2857.0,0.1362,0.1272,0.132,3.0
917.0,17,3,4,912.0,855.0,0.044000000000000004,0.0425,0.0395,1.0
3006.0,17,3,5,3095.0,3228.0,0.1442,0.1442,0.1491,4.0
61.0,17,3,6,101.0,89.0,0.0029,0.004699999999999999,0.0040999999999999995,1.0
1061.0,17,3,7,984.0,1174.0,0.0509,0.0458,0.0542,1.0
20849.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
47.0,17,1,1,10.0,13.0,0.0032,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,17,1,3,8.0,7.0,0.0,0.0004,0.0003,1.0
221.0,17,1,4,186.0,152.0,0.0151,0.0086,0.006999999999999999,1.0
0.0,17,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
4.0,17,1,6,8.0,8.0,0.0003,0.0004,0.0004,1.0
248.0,17,1,7,538.0,585.0,0.0169,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
7409.0,17,2,3,10544.0,10139.0,0.5061,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
3.0,17,2,6,19.0,19.0,0.0002,0.0009,0.0009,1.0
474.0,17,2,7,1540.0,1545.0,0.032400000000000005,0.0718,0.07139999999999999,2.0
593.0,17,3,1,654.0,825.0,0.0405,0.0305,0.0381,1.0
133.0,17,3,2,134.0,149.0,0.0091,0.0062,0.0069,1.0
1199.0,17,3,3,2731.0,2857.0,0.0819,0.1272,0.132,3.0
650.0,17,3,4,912.0,855.0,0.0444,0.0425,0.0395,1.0
2829.0,17,3,5,3095.0,3228.0,0.1932,0.1442,0.1491,4.0
63.0,17,3,6,101.0,89.0,0.0043,0.004699999999999999,0.0040999999999999995,1.0
767.0,17,3,7,984.0,1174.0,0.0524,0.0458,0.0542,1.0
14640.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
0.0,17,1,1,10.0,13.0,0.0,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,17,1,3,8.0,7.0,0.0,0.0004,0.0003,1.0
16.0,17,1,4,186.0,152.0,0.0011,0.0086,0.006999999999999999,1.0
0.0,17,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
0.0,17,1,6,8.0,8.0,0.0,0.0004,0.0004,1.0
264.0,17,1,7,538.0,585.0,0.018000000000000002,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
7103.0,17,2,3,10544.0,10139.0,0.48479999999999995,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,2,6,19.0,19.0,0.0002,0.0009,0.0009,1.0
916.0,17,2,7,1540.0,1545.0,0.0625,0.0718,0.07139999999999999,2.0
581.0,17,3,1,654.0,825.0,0.039599999999999996,0.0305,0.0381,1.0
133.0,17,3,2,134.0,149.0,0.0091,0.0062,0.0069,1.0
1340.0,17,3,3,2731.0,2857.0,0.09140000000000001,0.1272,0.132,3.0
563.0,17,3,4,912.0,855.0,0.0384,0.0425,0.0395,1.0
3057.0,17,3,5,3095.0,3228.0,0.2087,0.1442,0.1491,4.0
13.0,17,3,6,101.0,89.0,0.0009,0.004699999999999999,0.0040999999999999995,1.0
664.0,17,3,7,984.0,1174.0,0.0453,0.0458,0.0542,1.0
14652.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
0.0,17,1,1,10.0,13.0,0.0,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,17,1,3,8.0,7.0,0.0,0.0004,0.0003,1.0
107.0,17,1,4,186.0,152.0,0.008199999999999999,0.0086,0.006999999999999999,1.0
0.0,17,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
15.0,17,1,6,8.0,8.0,0.0011,0.0004,0.0004,1.0
198.0,17,1,7,538.0,585.0,0.015300000000000001,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
8870.0,17,2,3,10544.0,10139.0,0.6826000000000001,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
19.0,17,2,6,19.0,19.0,0.0014000000000000002,0.0009,0.0009,1.0
472.0,17,2,7,1540.0,1545.0,0.0363,0.0718,0.07139999999999999,2.0
0.0,17,3,1,654.0,825.0,0.0,0.0305,0.0381,1.0
0.0,17,3,2,134.0,149.0,0.0,0.0062,0.0069,1.0
730.0,17,3,3,2731.0,2857.0,0.0562,0.1272,0.132,3.0
579.0,17,3,4,912.0,855.0,0.0446,0.0425,0.0395,1.0
1473.0,17,3,5,3095.0,3228.0,0.1134,0.1442,0.1491,4.0
33.0,17,3,6,101.0,89.0,0.0026,0.004699999999999999,0.0040999999999999995,1.0
498.0,17,3,7,984.0,1174.0,0.0383,0.0458,0.0542,1.0
12994.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
7.0,17,1,1,10.0,13.0,0.0004,0.0005,0.0006,1.0
0.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,17,1,3,8.0,7.0,0.0,0.0004,0.0003,1.0
195.0,17,1,4,186.0,152.0,0.009899999999999999,0.0086,0.006999999999999999,1.0
1.0,17,1,5,2.0,2.0,0.0001,0.0001,0.0001,1.0
5.0,17,1,6,8.0,8.0,0.0002,0.0004,0.0004,1.0
200.0,17,1,7,538.0,585.0,0.0101,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
10239.0,17,2,3,10544.0,10139.0,0.5184000000000001,0.49119999999999997,0.46840000000000004,6.0
0.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,5,0.0,0.0,0.0,0.0,0.0,0.0
9.0,17,2,6,19.0,19.0,0.0004,0.0009,0.0009,1.0
1247.0,17,2,7,1540.0,1545.0,0.0632,0.0718,0.07139999999999999,2.0
378.0,17,3,1,654.0,825.0,0.0191,0.0305,0.0381,1.0
85.0,17,3,2,134.0,149.0,0.0043,0.0062,0.0069,1.0
1843.0,17,3,3,2731.0,2857.0,0.0933,0.1272,0.132,3.0
806.0,17,3,4,912.0,855.0,0.0408,0.0425,0.0395,1.0
4165.0,17,3,5,3095.0,3228.0,0.2109,0.1442,0.1491,4.0
47.0,17,3,6,101.0,89.0,0.0024,0.004699999999999999,0.0040999999999999995,1.0
523.0,17,3,7,984.0,1174.0,0.0265,0.0458,0.0542,1.0
19750.0,17,4,8,21466.0,21646.0,1.0,1.0,1.0,6.0
16.0,17,1,1,10.0,13.0,0.0007000000000000001,0.0005,0.0006,1.0
1.0,17,1,2,0.0,1.0,0.0,0.0,0.0,0.0
5.0,17,1,3,8.0,7.0,0.0002,0.0004,0.0003,1.0
285.0,17,1,4,186.0,152.0,0.0124,0.0086,0.006999999999999999,1.0
5.0,17,1,5,2.0,2.0,0.0002,0.0001,0.0001,1.0
6.0,17,1,6,8.0,8.0,0.0002,0.0004,0.0004,1.0
675.0,17,1,7,538.0,585.0,0.029300000000000003,0.025099999999999997,0.027000000000000003,1.0
0.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
